file,label
data/french/French1/Joie/Faible/06-J-1-4.aiff,Happiness
data/french/French1/Joie/Faible/01-J-1-1.aiff,Happiness
data/french/French1/Joie/Faible/04-J-1-2.aiff,Happiness
data/french/French1/Joie/Fort/05-J-2-2.aiff,Happiness
data/french/French1/Joie/Fort/01-J-2-1.aiff,Happiness
data/french/French1/Joie/Fort/02-J-2-1.aiff,Happiness
data/french/French1/Joie/Fort/05-J-2-3.aiff,Happiness
data/french/French1/Joie/Fort/01-J-2-3.aiff,Happiness
data/french/French1/Joie/Fort/03-J-2-1.aiff,Happiness
data/french/French1/Joie/Fort/04-J-2-1.aiff,Happiness
data/french/French1/Joie/Fort/04-J-2-2.aiff,Happiness
data/french/French1/Joie/Fort/05-J-2-1.aiff,Happiness
data/french/French1/Joie/Fort/02-J-2-5.aiff,Happiness
data/french/French1/Joie/Fort/05-J-2-6.aiff,Happiness
data/french/French1/Joie/Fort/05-J-2-5.aiff,Happiness
data/french/French1/Joie/Fort/01-J-2-4.aiff,Happiness
data/french/French1/Joie/Fort/06-J-2-5.aiff,Happiness
data/french/French1/Joie/Fort/04-J-2-5.aiff,Happiness
data/french/French1/Joie/Fort/03-J-2-3.aiff,Happiness
data/french/French1/Joie/Fort/02-J-2-6.aiff,Happiness
data/french/French1/Joie/Fort/03-J-2-2.aiff,Happiness
data/french/French1/Joie/Fort/06-J-2-2.aiff,Happiness
data/french/French1/Joie/Fort/01-J-2-2.aiff,Happiness
data/french/French1/Joie/Fort/03-J-2-5.aiff,Happiness
data/french/French1/Joie/Fort/02-J-2-2.aiff,Happiness
data/french/French1/Joie/Fort/04-J-2-6.aiff,Happiness
data/french/French1/Joie/Fort/05-J-2-4.aiff,Happiness
data/french/French1/Joie/Fort/03-J-2-6.aiff,Happiness
data/french/French1/Joie/Fort/06-J-2-4.aiff,Happiness
data/french/French1/Joie/Fort/01-J-2-5.aiff,Happiness
data/french/French1/Joie/Fort/01-J-2-6.aiff,Happiness
data/french/French1/Joie/Fort/04-J-2-4.aiff,Happiness
data/french/French1/Joie/Fort/02-J-2-3.aiff,Happiness
data/french/French1/Joie/Fort/02-J-2-4.aiff,Happiness
data/french/French1/Joie/Fort/06-J-2-6.aiff,Happiness
data/french/French1/Joie/Fort/06-J-2-3.aiff,Happiness
data/french/French1/Joie/Fort/04-J-2-3.aiff,Happiness
data/french/French1/Joie/Fort/03-J-2-4.aiff,Happiness
data/french/French1/Joie/Fort/06-J-2-1.aiff,Happiness
data/french/French2/Peur/Faible/12-P-1-3.aiff,Fear
data/french/French2/Peur/Faible/10-P-1-5.aiff,Fear
data/french/French2/Peur/Faible/07-P-1-2.aiff,Fear
data/french/French2/Peur/Faible/08-P-1-1.aiff,Fear
data/french/French2/Peur/Faible/10-P-1-1.aiff,Fear
data/french/French2/Peur/Faible/11-P-1-1.aiff,Fear
data/french/French2/Peur/Faible/10-P-1-3.aiff,Fear
data/french/French2/Peur/Faible/12-P-1-5.aiff,Fear
data/french/French2/Peur/Faible/10-P-1-2.aiff,Fear
data/french/French2/Peur/Faible/07-P-1-1.aiff,Fear
data/french/French2/Peur/Faible/11-P-1-4.aiff,Fear
data/french/French2/Peur/Faible/12-P-1-4.aiff,Fear
data/french/French2/Peur/Faible/07-P-1-3.aiff,Fear
data/french/French2/Peur/Faible/09-P-1-4.aiff,Fear
data/french/French2/Peur/Faible/11-P-1-6.aiff,Fear
data/french/French2/Peur/Faible/09-P-1-6.aiff,Fear
data/french/French2/Peur/Faible/09-P-1-3.aiff,Fear
data/french/French2/Peur/Faible/12-P-1-6.aiff,Fear
data/french/French2/Peur/Faible/07-P-1-6.aiff,Fear
data/french/French2/Peur/Faible/09-P-1-5.aiff,Fear
data/french/French2/Peur/Faible/09-P-1-1.aiff,Fear
data/french/French2/Peur/Faible/12-P-1-2.aiff,Fear
data/french/French2/Peur/Faible/07-P-1-5.aiff,Fear
data/french/French2/Peur/Faible/08-P-1-3.aiff,Fear
data/french/French2/Peur/Faible/08-P-1-2.aiff,Fear
data/french/French2/Peur/Faible/11-P-1-3.aiff,Fear
data/french/French2/Peur/Faible/08-P-1-4.aiff,Fear
data/french/French2/Peur/Faible/09-P-1-2.aiff,Fear
data/french/French2/Peur/Faible/10-P-1-6.aiff,Fear
data/french/French2/Peur/Faible/08-P-1-5.aiff,Fear
data/french/French2/Peur/Faible/07-P-1-4.aiff,Fear
data/french/French2/Peur/Faible/11-P-1-2.aiff,Fear
data/french/French2/Peur/Faible/08-P-1-6.aiff,Fear
data/french/French2/Peur/Faible/12-P-1-1.aiff,Fear
data/french/French2/Peur/Faible/11-P-1-5.aiff,Fear
data/french/French2/Peur/Faible/10-P-1-4.aiff,Fear
data/french/French2/Peur/Fort/07-P-2-2.aiff,Fear
data/french/French2/Peur/Fort/12-P-2-3.aiff,Fear
data/french/French2/Peur/Fort/07-P-2-4.aiff,Fear
data/french/French2/Peur/Fort/09-P-2-3.aiff,Fear
data/french/French2/Peur/Fort/09-P-2-2.aiff,Fear
data/french/French2/Peur/Fort/11-P-2-1.aiff,Fear
data/french/French2/Peur/Fort/10-P-2-1.aiff,Fear
data/french/French2/Peur/Fort/10-P-2-4.aiff,Fear
data/french/French2/Peur/Fort/08-P-2-3.aiff,Fear
data/french/French2/Peur/Fort/08-P-2-2.aiff,Fear
data/french/French2/Peur/Fort/11-P-2-2.aiff,Fear
data/french/French2/Peur/Fort/09-P-2-1.aiff,Fear
data/french/French2/Peur/Fort/09-P-2-4.aiff,Fear
data/french/French2/Peur/Fort/07-P-2-1.aiff,Fear
data/french/French2/Peur/Fort/10-P-2-3.aiff,Fear
data/french/French2/Peur/Fort/10-P-2-6.aiff,Fear
data/french/French2/Peur/Fort/11-P-2-5.aiff,Fear
data/french/French2/Peur/Fort/07-P-2-3.aiff,Fear
data/french/French2/Peur/Fort/12-P-2-2.aiff,Fear
data/french/French2/Peur/Fort/11-P-2-3.aiff,Fear
data/french/French2/Peur/Fort/12-P-2-4.aiff,Fear
data/french/French2/Peur/Fort/12-P-2-1.aiff,Fear
data/french/French2/Peur/Fort/10-P-2-5.aiff,Fear
data/french/French2/Peur/Fort/09-P-2-6.aiff,Fear
data/french/French2/Peur/Fort/12-P-2-5.aiff,Fear
data/french/French2/Peur/Fort/09-P-2-5.aiff,Fear
data/french/French2/Peur/Fort/08-P-2-4.aiff,Fear
data/french/French2/Peur/Fort/11-P-2-6.aiff,Fear
data/french/French2/Peur/Fort/07-P-2-5.aiff,Fear
data/french/French2/Peur/Fort/10-P-2-2.aiff,Fear
data/french/French2/Peur/Fort/12-P-2-6.aiff,Fear
data/french/French2/Peur/Fort/11-P-2-4.aiff,Fear
data/french/French2/Peur/Fort/08-P-2-6.aiff,Fear
data/french/French2/Peur/Fort/07-P-2-6.aiff,Fear
data/french/French2/Peur/Fort/08-P-2-5.aiff,Fear
data/french/French2/Peur/Fort/08-P-2-1.aiff,Fear
data/french/French2/DВgoЦt/Faible/10-D-1-5.aiff,Disgust
data/french/French2/DВgoЦt/Faible/07-D-1-2.aiff,Disgust
data/french/French2/DВgoЦt/Faible/08-D-1-1.aiff,Disgust
data/french/French2/DВgoЦt/Faible/12-D-1-3.aiff,Disgust
data/french/French2/DВgoЦt/Faible/09-D-1-2.aiff,Disgust
data/french/French2/DВgoЦt/Faible/12-D-1-2.aiff,Disgust
data/french/French2/DВgoЦt/Faible/08-D-1-6.aiff,Disgust
data/french/French2/DВgoЦt/Faible/08-D-1-2.aiff,Disgust
data/french/French2/DВgoЦt/Faible/12-D-1-5.aiff,Disgust
data/french/French2/DВgoЦt/Faible/09-D-1-1.aiff,Disgust
data/french/French2/DВgoЦt/Faible/10-D-1-3.aiff,Disgust
data/french/French2/DВgoЦt/Faible/08-D-1-4.aiff,Disgust
data/french/French2/DВgoЦt/Faible/09-D-1-3.aiff,Disgust
data/french/French2/DВgoЦt/Faible/10-D-1-1.aiff,Disgust
data/french/French2/DВgoЦt/Faible/11-D-1-2.aiff,Disgust
data/french/French2/DВgoЦt/Faible/09-D-1-6.aiff,Disgust
data/french/French2/DВgoЦt/Faible/11-D-1-4.aiff,Disgust
data/french/French2/DВgoЦt/Faible/12-D-1-4.aiff,Disgust
data/french/French2/DВgoЦt/Faible/07-D-1-6.aiff,Disgust
data/french/French2/DВgoЦt/Faible/10-D-1-4.aiff,Disgust
data/french/French2/DВgoЦt/Faible/07-D-1-3.aiff,Disgust
data/french/French2/DВgoЦt/Faible/11-D-1-6.aiff,Disgust
data/french/French2/DВgoЦt/Faible/09-D-1-4.aiff,Disgust
data/french/French2/DВgoЦt/Faible/07-D-1-1.aiff,Disgust
data/french/French2/DВgoЦt/Faible/11-D-1-5.aiff,Disgust
data/french/French2/DВgoЦt/Faible/08-D-1-3.aiff,Disgust
data/french/French2/DВgoЦt/Faible/11-D-1-1.aiff,Disgust
data/french/French2/DВgoЦt/Faible/09-D-1-5.aiff,Disgust
data/french/French2/DВgoЦt/Faible/12-D-1-1.aiff,Disgust
data/french/French2/DВgoЦt/Faible/08-D-1-5.aiff,Disgust
data/french/French2/DВgoЦt/Faible/10-D-1-6.aiff,Disgust
data/french/French2/DВgoЦt/Faible/12-D-1-6.aiff,Disgust
data/french/French2/DВgoЦt/Faible/10-D-1-2.aiff,Disgust
data/french/French2/DВgoЦt/Faible/07-D-1-4.aiff,Disgust
data/french/French2/DВgoЦt/Faible/07-D-1-5.aiff,Disgust
data/french/French2/DВgoЦt/Faible/11-D-1-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/08-D-2-6.aiff,Disgust
data/french/French2/DВgoЦt/Fort/08-D-2-5.aiff,Disgust
data/french/French2/DВgoЦt/Fort/07-D-2-5.aiff,Disgust
data/french/French2/DВgoЦt/Fort/10-D-2-4.aiff,Disgust
data/french/French2/DВgoЦt/Fort/11-D-2-5.aiff,Disgust
data/french/French2/DВgoЦt/Fort/09-D-2-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/10-D-2-2.aiff,Disgust
data/french/French2/DВgoЦt/Fort/11-D-2-1.aiff,Disgust
data/french/French2/DВgoЦt/Fort/08-D-2-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/10-D-2-6.aiff,Disgust
data/french/French2/DВgoЦt/Fort/11-D-2-4.aiff,Disgust
data/french/French2/DВgoЦt/Fort/07-D-2-2.aiff,Disgust
data/french/French2/DВgoЦt/Fort/10-D-2-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/11-D-2-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/09-D-2-5.aiff,Disgust
data/french/French2/DВgoЦt/Fort/12-D-2-4.aiff,Disgust
data/french/French2/DВgoЦt/Fort/12-D-2-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/09-D-2-2.aiff,Disgust
data/french/French2/DВgoЦt/Fort/12-D-2-2.aiff,Disgust
data/french/French2/DВgoЦt/Fort/09-D-2-4.aiff,Disgust
data/french/French2/DВgoЦt/Fort/11-D-2-2.aiff,Disgust
data/french/French2/DВgoЦt/Fort/09-D-2-1.aiff,Disgust
data/french/French2/DВgoЦt/Fort/12-D-2-5.aiff,Disgust
data/french/French2/DВgoЦt/Fort/12-D-2-1.aiff,Disgust
data/french/French2/DВgoЦt/Fort/10-D-2-5.aiff,Disgust
data/french/French2/DВgoЦt/Fort/12-D-2-6.aiff,Disgust
data/french/French2/DВgoЦt/Fort/09-D-2-6.aiff,Disgust
data/french/French2/DВgoЦt/Fort/07-D-2-1.aiff,Disgust
data/french/French2/DВgoЦt/Fort/07-D-2-6.aiff,Disgust
data/french/French2/DВgoЦt/Fort/08-D-2-4.aiff,Disgust
data/french/French2/DВgoЦt/Fort/11-D-2-6.aiff,Disgust
data/french/French2/DВgoЦt/Fort/07-D-2-4.aiff,Disgust
data/french/French2/DВgoЦt/Fort/08-D-2-1.aiff,Disgust
data/french/French2/DВgoЦt/Fort/07-D-2-3.aiff,Disgust
data/french/French2/DВgoЦt/Fort/10-D-2-1.aiff,Disgust
data/french/French2/DВgoЦt/Fort/08-D-2-2.aiff,Disgust
data/french/French2/Neutre/10-N-1.aiff,Neutral
data/french/French2/Neutre/11-N-2.aiff,Neutral
data/french/French2/Neutre/07-N-1.aiff,Neutral
data/french/French2/Neutre/12-N-2.aiff,Neutral
data/french/French2/Neutre/11-N-1.aiff,Neutral
data/french/French2/Neutre/10-N-5.aiff,Neutral
data/french/French2/Neutre/11-N-6.aiff,Neutral
data/french/French2/Neutre/11-N-3.aiff,Neutral
data/french/French2/Neutre/09-N-1.aiff,Neutral
data/french/French2/Neutre/08-N-4.aiff,Neutral
data/french/French2/Neutre/09-N-5.aiff,Neutral
data/french/French2/Neutre/08-N-2.aiff,Neutral
data/french/French2/Neutre/08-N-1.aiff,Neutral
data/french/French2/Neutre/12-N-3.aiff,Neutral
data/french/French2/Neutre/12-N-5.aiff,Neutral
data/french/French2/Neutre/09-N-2.aiff,Neutral
data/french/French2/Neutre/08-N-3.aiff,Neutral
data/french/French2/Neutre/09-N-3.aiff,Neutral
data/french/French2/Neutre/11-N-5.aiff,Neutral
data/french/French2/Neutre/09-N-6.aiff,Neutral
data/french/French2/Neutre/07-N-6.aiff,Neutral
data/french/French2/Neutre/10-N-3.aiff,Neutral
data/french/French2/Neutre/09-N-4.aiff,Neutral
data/french/French2/Neutre/08-N-6.aiff,Neutral
data/french/French2/Neutre/10-N-6.aiff,Neutral
data/french/French2/Neutre/10-N-4.aiff,Neutral
data/french/French2/Neutre/12-N-1.aiff,Neutral
data/french/French2/Neutre/11-N-4.aiff,Neutral
data/french/French2/Neutre/10-N-2.aiff,Neutral
data/french/French2/Neutre/07-N-5.aiff,Neutral
data/french/French2/Neutre/12-N-4.aiff,Neutral
data/french/French2/Neutre/07-N-3.aiff,Neutral
data/french/French2/Neutre/07-N-2.aiff,Neutral
data/french/French2/Neutre/12-N-6.aiff,Neutral
data/french/French2/Neutre/07-N-4.aiff,Neutral
data/french/French2/Neutre/08-N-5.aiff,Neutral
data/french/French2/Tristesse/Faible/12-T-1-6.aiff,Sadness
data/french/French2/Tristesse/Faible/09-T-1-1.aiff,Sadness
data/french/French2/Tristesse/Faible/08-T-1-5.aiff,Sadness
data/french/French2/Tristesse/Faible/11-T-1-3.aiff,Sadness
data/french/French2/Tristesse/Faible/11-T-1-1.aiff,Sadness
data/french/French2/Tristesse/Faible/08-T-1-6.aiff,Sadness
data/french/French2/Tristesse/Faible/09-T-1-6.aiff,Sadness
data/french/French2/Tristesse/Faible/07-T-1-5.aiff,Sadness
data/french/French2/Tristesse/Faible/10-T-1-5.aiff,Sadness
data/french/French2/Tristesse/Faible/09-T-1-4.aiff,Sadness
data/french/French2/Tristesse/Faible/12-T-1-2.aiff,Sadness
data/french/French2/Tristesse/Faible/08-T-1-4.aiff,Sadness
data/french/French2/Tristesse/Faible/11-T-1-2.aiff,Sadness
data/french/French2/Tristesse/Faible/07-T-1-1.aiff,Sadness
data/french/French2/Tristesse/Faible/12-T-1-5.aiff,Sadness
data/french/French2/Tristesse/Faible/11-T-1-4.aiff,Sadness
data/french/French2/Tristesse/Faible/07-T-1-3.aiff,Sadness
data/french/French2/Tristesse/Faible/10-T-1-6.aiff,Sadness
data/french/French2/Tristesse/Faible/11-T-1-5.aiff,Sadness
data/french/French2/Tristesse/Faible/07-T-1-6.aiff,Sadness
data/french/French2/Tristesse/Faible/07-T-1-4.aiff,Sadness
data/french/French2/Tristesse/Faible/12-T-1-3.aiff,Sadness
data/french/French2/Tristesse/Faible/09-T-1-3.aiff,Sadness
data/french/French2/Tristesse/Faible/12-T-1-4.aiff,Sadness
data/french/French2/Tristesse/Faible/09-T-1-2.aiff,Sadness
data/french/French2/Tristesse/Faible/09-T-1-5.aiff,Sadness
data/french/French2/Tristesse/Faible/10-T-1-1.aiff,Sadness
data/french/French2/Tristesse/Faible/10-T-1-3.aiff,Sadness
data/french/French2/Tristesse/Faible/10-T-1-2.aiff,Sadness
data/french/French2/Tristesse/Faible/08-T-1-2.aiff,Sadness
data/french/French2/Tristesse/Faible/08-T-1-1.aiff,Sadness
data/french/French2/Tristesse/Faible/11-T-1-6.aiff,Sadness
data/french/French2/Tristesse/Faible/07-T-1-2.aiff,Sadness
data/french/French2/Tristesse/Faible/08-T-1-3.aiff,Sadness
data/french/French2/Tristesse/Faible/10-T-1-4.aiff,Sadness
data/french/French2/Tristesse/Faible/12-T-1-1.aiff,Sadness
data/french/French2/Tristesse/Fort/12-T-2-5.aiff,Sadness
data/french/French2/Tristesse/Fort/10-T-2-6.aiff,Sadness
data/french/French2/Tristesse/Fort/12-T-2-1.aiff,Sadness
data/french/French2/Tristesse/Fort/08-T-2-5.aiff,Sadness
data/french/French2/Tristesse/Fort/11-T-2-5.aiff,Sadness
data/french/French2/Tristesse/Fort/12-T-2-3.aiff,Sadness
data/french/French2/Tristesse/Fort/07-T-2-1.aiff,Sadness
data/french/French2/Tristesse/Fort/10-T-2-2.aiff,Sadness
data/french/French2/Tristesse/Fort/11-T-2-6.aiff,Sadness
data/french/French2/Tristesse/Fort/12-T-2-4.aiff,Sadness
data/french/French2/Tristesse/Fort/09-T-2-1.aiff,Sadness
data/french/French2/Tristesse/Fort/09-T-2-3.aiff,Sadness
data/french/French2/Tristesse/Fort/10-T-2-1.aiff,Sadness
data/french/French2/Tristesse/Fort/11-T-2-4.aiff,Sadness
data/french/French2/Tristesse/Fort/08-T-2-3.aiff,Sadness
data/french/French2/Tristesse/Fort/11-T-2-2.aiff,Sadness
data/french/French2/Tristesse/Fort/11-T-2-1.aiff,Sadness
data/french/French2/Tristesse/Fort/07-T-2-3.aiff,Sadness
data/french/French2/Tristesse/Fort/09-T-2-4.aiff,Sadness
data/french/French2/Tristesse/Fort/09-T-2-5.aiff,Sadness
data/french/French2/Tristesse/Fort/07-T-2-4.aiff,Sadness
data/french/French2/Tristesse/Fort/08-T-2-2.aiff,Sadness
data/french/French2/Tristesse/Fort/08-T-2-1.aiff,Sadness
data/french/French2/Tristesse/Fort/09-T-2-6.aiff,Sadness
data/french/French2/Tristesse/Fort/12-T-2-2.aiff,Sadness
data/french/French2/Tristesse/Fort/10-T-2-4.aiff,Sadness
data/french/French2/Tristesse/Fort/11-T-2-3.aiff,Sadness
data/french/French2/Tristesse/Fort/07-T-2-2.aiff,Sadness
data/french/French2/Tristesse/Fort/10-T-2-3.aiff,Sadness
data/french/French2/Tristesse/Fort/08-T-2-6.aiff,Sadness
data/french/French2/Tristesse/Fort/09-T-2-2.aiff,Sadness
data/french/French2/Tristesse/Fort/12-T-2-6.aiff,Sadness
data/french/French2/Tristesse/Fort/07-T-2-6.aiff,Sadness
data/french/French2/Tristesse/Fort/07-T-2-5.aiff,Sadness
data/french/French2/Tristesse/Fort/08-T-2-4.aiff,Sadness
data/french/French2/Tristesse/Fort/10-T-2-5.aiff,Sadness
data/french/French2/ColКre/Faible/10-C-1-4.aiff,Anger
data/french/French2/ColКre/Faible/09-C-1-6.aiff,Anger
data/french/French2/ColКre/Faible/10-C-1-5.aiff,Anger
data/french/French2/ColКre/Faible/09-C-1-3.aiff,Anger
data/french/French2/ColКre/Faible/12-C-1-6.aiff,Anger
data/french/French2/ColКre/Faible/12-C-1-2.aiff,Anger
data/french/French2/ColКre/Faible/10-C-1-6.aiff,Anger
data/french/French2/ColКre/Faible/07-C-1-2.aiff,Anger
data/french/French2/ColКre/Faible/08-C-1-3.aiff,Anger
data/french/French2/ColКre/Faible/09-C-1-5.aiff,Anger
data/french/French2/ColКre/Faible/11-C-1-5.aiff,Anger
data/french/French2/ColКre/Faible/12-C-1-1.aiff,Anger
data/french/French2/ColКre/Faible/09-C-1-4.aiff,Anger
data/french/French2/ColКre/Faible/07-C-1-1.aiff,Anger
data/french/French2/ColКre/Faible/10-C-1-3.aiff,Anger
data/french/French2/ColКre/Faible/11-C-1-2.aiff,Anger
data/french/French2/ColКre/Faible/11-C-1-1.aiff,Anger
data/french/French2/ColКre/Faible/07-C-1-5.aiff,Anger
data/french/French2/ColКre/Faible/07-C-1-6.aiff,Anger
data/french/French2/ColКre/Faible/08-C-1-4.aiff,Anger
data/french/French2/ColКre/Faible/12-C-1-4.aiff,Anger
data/french/French2/ColКre/Faible/07-C-1-3.aiff,Anger
data/french/French2/ColКre/Faible/10-C-1-2.aiff,Anger
data/french/French2/ColКre/Faible/10-C-1-1.aiff,Anger
data/french/French2/ColКre/Faible/08-C-1-2.aiff,Anger
data/french/French2/ColКre/Faible/08-C-1-5.aiff,Anger
data/french/French2/ColКre/Faible/07-C-1-4.aiff,Anger
data/french/French2/ColКre/Faible/12-C-1-3.aiff,Anger
data/french/French2/ColКre/Faible/09-C-1-1.aiff,Anger
data/french/French2/ColКre/Faible/12-C-1-5.aiff,Anger
data/french/French2/ColКre/Faible/08-C-1-6.aiff,Anger
data/french/French2/ColКre/Faible/11-C-1-3.aiff,Anger
data/french/French2/ColКre/Faible/09-C-1-2.aiff,Anger
data/french/French2/ColКre/Faible/11-C-1-4.aiff,Anger
data/french/French2/ColКre/Faible/08-C-1-1.aiff,Anger
data/french/French2/ColКre/Faible/11-C-1-6.aiff,Anger
data/french/French2/ColКre/Fort/10-C-2-5.aiff,Anger
data/french/French2/ColКre/Fort/09-C-2-4.aiff,Anger
data/french/French2/ColКre/Fort/07-C-2-4.aiff,Anger
data/french/French2/ColКre/Fort/08-C-2-1.aiff,Anger
data/french/French2/ColКre/Fort/11-C-2-3.aiff,Anger
data/french/French2/ColКre/Fort/11-C-2-5.aiff,Anger
data/french/French2/ColКre/Fort/10-C-2-1.aiff,Anger
data/french/French2/ColКre/Fort/12-C-2-4.aiff,Anger
data/french/French2/ColКre/Fort/10-C-2-2.aiff,Anger
data/french/French2/ColКre/Fort/11-C-2-1.aiff,Anger
data/french/French2/ColКre/Fort/09-C-2-6.aiff,Anger
data/french/French2/ColКre/Fort/07-C-2-5.aiff,Anger
data/french/French2/ColКre/Fort/12-C-2-2.aiff,Anger
data/french/French2/ColКre/Fort/07-C-2-1.aiff,Anger
data/french/French2/ColКre/Fort/08-C-2-2.aiff,Anger
data/french/French2/ColКre/Fort/09-C-2-2.aiff,Anger
data/french/French2/ColКre/Fort/10-C-2-4.aiff,Anger
data/french/French2/ColКre/Fort/08-C-2-3.aiff,Anger
data/french/French2/ColКre/Fort/11-C-2-6.aiff,Anger
data/french/French2/ColКre/Fort/07-C-2-3.aiff,Anger
data/french/French2/ColКre/Fort/10-C-2-6.aiff,Anger
data/french/French2/ColКre/Fort/08-C-2-5.aiff,Anger
data/french/French2/ColКre/Fort/11-C-2-4.aiff,Anger
data/french/French2/ColКre/Fort/07-C-2-2.aiff,Anger
data/french/French2/ColКre/Fort/08-C-2-6.aiff,Anger
data/french/French2/ColКre/Fort/09-C-2-3.aiff,Anger
data/french/French2/ColКre/Fort/12-C-2-3.aiff,Anger
data/french/French2/ColКre/Fort/09-C-2-1.aiff,Anger
data/french/French2/ColКre/Fort/12-C-2-1.aiff,Anger
data/french/French2/ColКre/Fort/10-C-2-3.aiff,Anger
data/french/French2/ColКre/Fort/09-C-2-5.aiff,Anger
data/french/French2/ColКre/Fort/12-C-2-6.aiff,Anger
data/french/French2/ColКre/Fort/11-C-2-2.aiff,Anger
data/french/French2/ColКre/Fort/12-C-2-5.aiff,Anger
data/french/French2/ColКre/Fort/07-C-2-6.aiff,Anger
data/french/French2/ColКre/Fort/08-C-2-4.aiff,Anger
data/french/French2/Surprise/Faible/07-S-1-5.aiff,Surprise
data/french/French2/Surprise/Faible/10-S-1-3.aiff,Surprise
data/french/French2/Surprise/Faible/08-S-1-4.aiff,Surprise
data/french/French2/Surprise/Faible/09-S-1-4.aiff,Surprise
data/french/French2/Surprise/Faible/08-S-1-2.aiff,Surprise
data/french/French2/Surprise/Faible/12-S-1-6.aiff,Surprise
data/french/French2/Surprise/Faible/09-S-1-5.aiff,Surprise
data/french/French2/Surprise/Faible/07-S-1-4.aiff,Surprise
data/french/French2/Surprise/Faible/11-S-1-5.aiff,Surprise
data/french/French2/Surprise/Faible/09-S-1-6.aiff,Surprise
data/french/French2/Surprise/Faible/09-S-1-1.aiff,Surprise
data/french/French2/Surprise/Faible/07-S-1-6.aiff,Surprise
data/french/French2/Surprise/Faible/10-S-1-6.aiff,Surprise
data/french/French2/Surprise/Faible/11-S-1-4.aiff,Surprise
data/french/French2/Surprise/Faible/08-S-1-1.aiff,Surprise
data/french/French2/Surprise/Faible/07-S-1-1.aiff,Surprise
data/french/French2/Surprise/Faible/08-S-1-5.aiff,Surprise
data/french/French2/Surprise/Faible/09-S-1-3.aiff,Surprise
data/french/French2/Surprise/Faible/12-S-1-2.aiff,Surprise
data/french/French2/Surprise/Faible/11-S-1-6.aiff,Surprise
data/french/French2/Surprise/Faible/12-S-1-4.aiff,Surprise
data/french/French2/Surprise/Faible/11-S-1-3.aiff,Surprise
data/french/French2/Surprise/Faible/07-S-1-2.aiff,Surprise
data/french/French2/Surprise/Faible/10-S-1-2.aiff,Surprise
data/french/French2/Surprise/Faible/08-S-1-3.aiff,Surprise
data/french/French2/Surprise/Faible/10-S-1-4.aiff,Surprise
data/french/French2/Surprise/Faible/12-S-1-1.aiff,Surprise
data/french/French2/Surprise/Faible/12-S-1-5.aiff,Surprise
data/french/French2/Surprise/Faible/08-S-1-6.aiff,Surprise
data/french/French2/Surprise/Faible/11-S-1-2.aiff,Surprise
data/french/French2/Surprise/Faible/10-S-1-5.aiff,Surprise
data/french/French2/Surprise/Faible/11-S-1-1.aiff,Surprise
data/french/French2/Surprise/Faible/10-S-1-1.aiff,Surprise
data/french/French2/Surprise/Faible/12-S-1-3.aiff,Surprise
data/french/French2/Surprise/Faible/09-S-1-2.aiff,Surprise
data/french/French2/Surprise/Faible/07-S-1-3.aiff,Surprise
data/french/French2/Surprise/Fort/09-S-2-6.aiff,Surprise
data/french/French2/Surprise/Fort/09-S-2-2.aiff,Surprise
data/french/French2/Surprise/Fort/08-S-2-5.aiff,Surprise
data/french/French2/Surprise/Fort/09-S-2-3.aiff,Surprise
data/french/French2/Surprise/Fort/11-S-2-5.aiff,Surprise
data/french/French2/Surprise/Fort/12-S-2-1.aiff,Surprise
data/french/French2/Surprise/Fort/12-S-2-5.aiff,Surprise
data/french/French2/Surprise/Fort/08-S-2-4.aiff,Surprise
data/french/French2/Surprise/Fort/11-S-2-4.aiff,Surprise
data/french/French2/Surprise/Fort/09-S-2-5.aiff,Surprise
data/french/French2/Surprise/Fort/07-S-2-6.aiff,Surprise
data/french/French2/Surprise/Fort/10-S-2-5.aiff,Surprise
data/french/French2/Surprise/Fort/08-S-2-1.aiff,Surprise
data/french/French2/Surprise/Fort/08-S-2-3.aiff,Surprise
data/french/French2/Surprise/Fort/08-S-2-2.aiff,Surprise
data/french/French2/Surprise/Fort/09-S-2-4.aiff,Surprise
data/french/French2/Surprise/Fort/12-S-2-6.aiff,Surprise
data/french/French2/Surprise/Fort/10-S-2-4.aiff,Surprise
data/french/French2/Surprise/Fort/08-S-2-6.aiff,Surprise
data/french/French2/Surprise/Fort/12-S-2-4.aiff,Surprise
data/french/French2/Surprise/Fort/12-S-2-2.aiff,Surprise
data/french/French2/Surprise/Fort/09-S-2-1.aiff,Surprise
data/french/French2/Surprise/Fort/12-S-2-3.aiff,Surprise
data/french/French2/Surprise/Fort/07-S-2-3.aiff,Surprise
data/french/French2/Surprise/Fort/07-S-2-4.aiff,Surprise
data/french/French2/Surprise/Fort/07-S-2-5.aiff,Surprise
data/french/French2/Surprise/Fort/07-S-2-1.aiff,Surprise
data/french/French2/Surprise/Fort/10-S-2-2.aiff,Surprise
data/french/French2/Surprise/Fort/10-S-2-3.aiff,Surprise
data/french/French2/Surprise/Fort/11-S-2-1.aiff,Surprise
